State,District,Season,Climate_Zone,Avg_Temperature_C,Avg_Rainfall_mm,Avg_Humidity_%,Soil_Type,Soil_pH
Uttar Pradesh,Muzaffarnagar,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.7
Uttar Pradesh,Muzaffarnagar,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.7
Uttar Pradesh,Pilibhit,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.1
Uttar Pradesh,Pilibhit,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.1
Uttar Pradesh,Pilibhit,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.1
Uttar Pradesh,Pratapgarh,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Pratapgarh,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Pratapgarh,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Prayagraj,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.6
Uttar Pradesh,Prayagraj,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.6
Uttar Pradesh,Prayagraj,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.6
Uttar Pradesh,Raebareli,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.8
Uttar Pradesh,Raebareli,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.8
Uttar Pradesh,Raebareli,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.8
Uttar Pradesh,Rampur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.6
Uttar Pradesh,Rampur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.6
Uttar Pradesh,Rampur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.6
Uttar Pradesh,Saharanpur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Saharanpur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Saharanpur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Sambhal,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.7
Uttar Pradesh,Sambhal,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.7
Uttar Pradesh,Sambhal,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.7
Uttar Pradesh,Sant Kabir Nagar,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.4
Uttar Pradesh,Sant Kabir Nagar,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.4
Uttar Pradesh,Sant Kabir Nagar,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.4
Uttar Pradesh,Shahjahanpur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.0
Uttar Pradesh,Shahjahanpur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.0
Uttar Pradesh,Shahjahanpur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.0
Uttar Pradesh,Shamli,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.1
Uttar Pradesh,Shamli,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.1
Uttar Pradesh,Shamli,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.1
Uttar Pradesh,Shrawasti,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.8
Uttar Pradesh,Shrawasti,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.8
Uttar Pradesh,Shrawasti,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.8
Uttar Pradesh,Siddharthnagar,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.6
Uttar Pradesh,Siddharthnagar,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.6
Uttar Pradesh,Siddharthnagar,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.6
Uttar Pradesh,Sitapur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.7
Uttar Pradesh,Sitapur,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.7
Uttar Pradesh,Sitapur,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.7
Uttar Pradesh,Sonbhadra,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.9
Uttar Pradesh,Sonbhadra,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.9
Uttar Pradesh,Sonbhadra,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.9
Uttar Pradesh,Sultanpur,Kharif,Semi-arid,23.5,1143,62,Red Sandy,6.6
Uttar Pradesh,Sultanpur,Rabi,Semi-arid,20.5,285,47,Red Sandy,6.6
Uttar Pradesh,Sultanpur,Zaid,Semi-arid,30.5,190,42,Red Sandy,6.6
Uttar Pradesh,Unnao,Kharif,Semi-arid,23.5,1143,62,Red Sandy,5.7
Uttar Pradesh,Unnao,Rabi,Semi-arid,20.5,285,47,Red Sandy,5.7
Uttar Pradesh,Unnao,Zaid,Semi-arid,30.5,190,42,Red Sandy,5.7
Uttar Pradesh,Varanasi,Kharif,Semi-arid,24.7,933,58,Red Sandy,5.8
Uttar Pradesh,Varanasi,Rabi,Semi-arid,21.7,233,43,Red Sandy,5.8
Uttar Pradesh,Varanasi,Zaid,Semi-arid,31.7,155,38,Red Sandy,5.8
Uttarakhand,Almora,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.6
Uttarakhand,Almora,Rabi,Mountain,21.6,371,50,Mountain Soil,5.6
Uttarakhand,Almora,Zaid,Mountain,31.6,247,45,Mountain Soil,5.6
Uttarakhand,Bageshwar,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.1
Uttarakhand,Bageshwar,Rabi,Mountain,21.6,371,50,Mountain Soil,6.1
Uttarakhand,Bageshwar,Zaid,Mountain,31.6,247,45,Mountain Soil,6.1
Uttarakhand,Chamoli,Kharif,Mountain,24.6,1484,65,Mountain Soil,7.0
Uttarakhand,Chamoli,Rabi,Mountain,21.6,371,50,Mountain Soil,7.0
Uttarakhand,Chamoli,Zaid,Mountain,31.6,247,45,Mountain Soil,7.0
Uttarakhand,Champawat,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.1
Uttarakhand,Champawat,Rabi,Mountain,21.6,371,50,Mountain Soil,6.1
Uttarakhand,Champawat,Zaid,Mountain,31.6,247,45,Mountain Soil,6.1
Uttarakhand,Dehradun,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.6
Uttarakhand,Dehradun,Rabi,Mountain,21.6,371,50,Mountain Soil,5.6
Uttarakhand,Dehradun,Zaid,Mountain,31.6,247,45,Mountain Soil,5.6
Uttarakhand,Haridwar,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.7
Uttarakhand,Haridwar,Rabi,Mountain,21.6,371,50,Mountain Soil,6.7
Uttarakhand,Haridwar,Zaid,Mountain,31.6,247,45,Mountain Soil,6.7
Uttarakhand,Nainital,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.8
Uttarakhand,Nainital,Rabi,Mountain,21.6,371,50,Mountain Soil,5.8
Uttarakhand,Nainital,Zaid,Mountain,31.6,247,45,Mountain Soil,5.8
Uttarakhand,Pauri,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.7
Uttarakhand,Pauri,Rabi,Mountain,21.6,371,50,Mountain Soil,5.7
Uttarakhand,Pauri,Zaid,Mountain,31.6,247,45,Mountain Soil,5.7
Uttarakhand,Pithoragarh,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.4
Uttarakhand,Pithoragarh,Rabi,Mountain,21.6,371,50,Mountain Soil,6.4
Uttarakhand,Pithoragarh,Zaid,Mountain,31.6,247,45,Mountain Soil,6.4
Uttarakhand,Rudraprayag,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.7
Uttarakhand,Rudraprayag,Rabi,Mountain,21.6,371,50,Mountain Soil,5.7
Uttarakhand,Rudraprayag,Zaid,Mountain,31.6,247,45,Mountain Soil,5.7
Uttarakhand,Tehri,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.6
Uttarakhand,Tehri,Rabi,Mountain,21.6,371,50,Mountain Soil,5.6
Uttarakhand,Tehri,Zaid,Mountain,31.6,247,45,Mountain Soil,5.6
Uttarakhand,Udham Singh Nagar,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.6
Uttarakhand,Udham Singh Nagar,Rabi,Mountain,21.6,371,50,Mountain Soil,6.6
Uttarakhand,Udham Singh Nagar,Zaid,Mountain,31.6,247,45,Mountain Soil,6.6
Uttarakhand,Uttarkashi,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.5
Uttarakhand,Uttarkashi,Rabi,Mountain,21.6,371,50,Mountain Soil,5.5
Uttarakhand,Uttarkashi,Zaid,Mountain,31.6,247,45,Mountain Soil,5.5
West Bengal,Alipurduar,Kharif,Coastal,24.6,2187,76,Alluvial,7.1
West Bengal,Alipurduar,Rabi,Coastal,21.6,437,61,Alluvial,7.1
West Bengal,Alipurduar,Zaid,Coastal,31.6,291,56,Alluvial,7.1
West Bengal,Bankura,Kharif,Coastal,24.6,2187,76,Alluvial,6.9
West Bengal,Bankura,Rabi,Coastal,21.6,437,61,Alluvial,6.9
West Bengal,Bankura,Zaid,Coastal,31.6,291,56,Alluvial,6.9
West Bengal,Birbhum,Kharif,Coastal,24.6,2187,76,Alluvial,7.0
West Bengal,Birbhum,Rabi,Coastal,21.6,437,61,Alluvial,7.0
West Bengal,Birbhum,Zaid,Coastal,31.6,291,56,Alluvial,7.0
West Bengal,Cooch Behar,Kharif,Coastal,24.6,2187,76,Alluvial,7.0
West Bengal,Cooch Behar,Rabi,Coastal,21.6,437,61,Alluvial,7.0
West Bengal,Cooch Behar,Zaid,Coastal,31.6,291,56,Alluvial,7.0
West Bengal,Dakshin Dinajpur,Kharif,Coastal,24.6,2187,76,Alluvial,7.3
West Bengal,Dakshin Dinajpur,Rabi,Coastal,21.6,437,61,Alluvial,7.3
West Bengal,Dakshin Dinajpur,Zaid,Coastal,31.6,291,56,Alluvial,7.3
West Bengal,Darjeeling,Kharif,Mountain,16.6,2617,76,Mountain Soil,5.5
West Bengal,Darjeeling,Rabi,Mountain,13.6,654,61,Mountain Soil,5.5
West Bengal,Darjeeling,Zaid,Mountain,23.6,436,56,Mountain Soil,5.5
West Bengal,Hooghly,Kharif,Coastal,24.6,2187,76,Alluvial,7.3
West Bengal,Hooghly,Rabi,Coastal,21.6,437,61,Alluvial,7.3
West Bengal,Hooghly,Zaid,Coastal,31.6,291,56,Alluvial,7.3
West Bengal,Howrah,Kharif,Coastal,24.6,2187,76,Alluvial,6.6
West Bengal,Howrah,Rabi,Coastal,21.6,437,61,Alluvial,6.6
West Bengal,Howrah,Zaid,Coastal,31.6,291,56,Alluvial,6.6
West Bengal,Jalpaiguri,Kharif,Coastal,24.6,2187,76,Alluvial,7.3
West Bengal,Jalpaiguri,Rabi,Coastal,21.6,437,61,Alluvial,7.3
West Bengal,Jalpaiguri,Zaid,Coastal,31.6,291,56,Alluvial,7.3
West Bengal,Jhargram,Kharif,Coastal,24.6,2187,76,Alluvial,7.2
West Bengal,Jhargram,Rabi,Coastal,21.6,437,61,Alluvial,7.2
West Bengal,Jhargram,Zaid,Coastal,31.6,291,56,Alluvial,7.2
West Bengal,Kalimpong,Kharif,Coastal,24.6,2187,76,Alluvial,6.9
West Bengal,Kalimpong,Rabi,Coastal,21.6,437,61,Alluvial,6.9
West Bengal,Kalimpong,Zaid,Coastal,31.6,291,56,Alluvial,6.9
West Bengal,Kolkata,Kharif,Coastal,24.6,2187,76,Alluvial,7.0
West Bengal,Kolkata,Rabi,Coastal,21.6,437,61,Alluvial,7.0
West Bengal,Kolkata,Zaid,Coastal,31.6,291,56,Alluvial,7.0
West Bengal,Malda,Kharif,Coastal,24.6,2187,76,Alluvial,6.9
West Bengal,Malda,Rabi,Coastal,21.6,437,61,Alluvial,6.9
West Bengal,Malda,Zaid,Coastal,31.6,291,56,Alluvial,6.9
West Bengal,Murshidabad,Kharif,Coastal,24.6,2187,76,Alluvial,7.3
West Bengal,Murshidabad,Rabi,Coastal,21.6,437,61,Alluvial,7.3
West Bengal,Murshidabad,Zaid,Coastal,31.6,291,56,Alluvial,7.3
West Bengal,Nadia,Kharif,Coastal,24.6,2187,76,Alluvial,7.0
West Bengal,Nadia,Rabi,Coastal,21.6,437,61,Alluvial,7.0
West Bengal,Nadia,Zaid,Coastal,31.6,291,56,Alluvial,7.0
West Bengal,North 24 Parganas,Kharif,Coastal,24.6,2187,76,Alluvial,7.2
West Bengal,North 24 Parganas,Rabi,Coastal,21.6,437,61,Alluvial,7.2
West Bengal,North 24 Parganas,Zaid,Coastal,31.6,291,56,Alluvial,7.2
West Bengal,Paschim Bardhaman,Kharif,Coastal,24.6,2187,76,Alluvial,6.6
West Bengal,Paschim Bardhaman,Rabi,Coastal,21.6,437,61,Alluvial,6.6
West Bengal,Paschim Bardhaman,Zaid,Coastal,31.6,291,56,Alluvial,6.6
West Bengal,Paschim Medinipur,Kharif,Coastal,24.6,2187,76,Alluvial,6.6
West Bengal,Paschim Medinipur,Rabi,Coastal,21.6,437,61,Alluvial,6.6
West Bengal,Paschim Medinipur,Zaid,Coastal,31.6,291,56,Alluvial,6.6
West Bengal,Purba Bardhaman,Kharif,Coastal,24.6,2187,76,Alluvial,7.0
West Bengal,Purba Bardhaman,Rabi,Coastal,21.6,437,61,Alluvial,7.0
West Bengal,Purba Bardhaman,Zaid,Coastal,31.6,291,56,Alluvial,7.0
West Bengal,Purba Medinipur,Kharif,Coastal,24.6,2187,76,Alluvial,7.1
West Bengal,Purba Medinipur,Rabi,Coastal,21.6,437,61,Alluvial,7.1
West Bengal,Purba Medinipur,Zaid,Coastal,31.6,291,56,Alluvial,7.1
West Bengal,Purulia,Kharif,Coastal,24.6,2187,76,Alluvial,7.2
West Bengal,Purulia,Rabi,Coastal,21.6,437,61,Alluvial,7.2
West Bengal,Purulia,Zaid,Coastal,31.6,291,56,Alluvial,7.2
West Bengal,South 24 Parganas,Kharif,Coastal,24.6,2187,76,Alluvial,6.7
West Bengal,South 24 Parganas,Rabi,Coastal,21.6,437,61,Alluvial,6.7
West Bengal,South 24 Parganas,Zaid,Coastal,31.6,291,56,Alluvial,6.7
West Bengal,Uttar Dinajpur,Kharif,Coastal,24.6,2187,76,Alluvial,7.1
West Bengal,Uttar Dinajpur,Rabi,Coastal,21.6,437,61,Alluvial,7.1
West Bengal,Uttar Dinajpur,Zaid,Coastal,31.6,291,56,Alluvial,7.1
Andaman and Nicobar,Nicobar,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.4
Andaman and Nicobar,Nicobar,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.4
Andaman and Nicobar,Nicobar,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.4
Andaman and Nicobar,North Middle Andaman,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.3
Andaman and Nicobar,North Middle Andaman,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.3
Andaman and Nicobar,North Middle Andaman,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.3
Andaman and Nicobar,South Andaman,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.5
Andaman and Nicobar,South Andaman,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.5
Andaman and Nicobar,South Andaman,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.5
Chandigarh,Chandigarh,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.5
Chandigarh,Chandigarh,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.5
Chandigarh,Chandigarh,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.5
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.0
Dadra and Nagar Haveli and Daman and Diu,Daman,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.8
Dadra and Nagar Haveli and Daman and Diu,Daman,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.8
Dadra and Nagar Haveli and Daman and Diu,Daman,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.8
Dadra and Nagar Haveli and Daman and Diu,Diu,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.9
Dadra and Nagar Haveli and Daman and Diu,Diu,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.9
Dadra and Nagar Haveli and Daman and Diu,Diu,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.9
Delhi,Central Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.7
Delhi,Central Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.7
Delhi,Central Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.7
Delhi,East Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.6
Delhi,East Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.6
Delhi,East Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.6
Delhi,New Delhi,Kharif,Mountain,22.7,1074,60,Mountain Soil,5.6
Delhi,New Delhi,Rabi,Mountain,19.7,268,45,Mountain Soil,5.6
Delhi,New Delhi,Zaid,Mountain,29.7,179,40,Mountain Soil,5.6
Delhi,North Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.7
Delhi,North Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.7
Delhi,North Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.7
Delhi,North East Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.9
Delhi,North East Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.9
Delhi,North East Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.9
Delhi,North West Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.7
Delhi,North West Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.7
Delhi,North West Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.7
Delhi,Shahdara,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.5
Delhi,Shahdara,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.5
Delhi,Shahdara,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.5
Delhi,South Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.1
Delhi,South Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.1
Delhi,South Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.1
Delhi,South East Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.2
Delhi,South East Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.2
Delhi,South East Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.2
Delhi,South West Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.9
Delhi,South West Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.9
Delhi,South West Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.9
Delhi,West Delhi,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.3
Delhi,West Delhi,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.3
Delhi,West Delhi,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.3
Jammu and Kashmir,Anantnag,Kharif,Mountain,24.6,1484,65,Mountain Soil,7.0
Jammu and Kashmir,Anantnag,Rabi,Mountain,21.6,371,50,Mountain Soil,7.0
Jammu and Kashmir,Anantnag,Zaid,Mountain,31.6,247,45,Mountain Soil,7.0
Jammu and Kashmir,Bandipora,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.5
Jammu and Kashmir,Bandipora,Rabi,Mountain,21.6,371,50,Mountain Soil,5.5
Jammu and Kashmir,Bandipora,Zaid,Mountain,31.6,247,45,Mountain Soil,5.5
Jammu and Kashmir,Baramulla,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.5
Jammu and Kashmir,Baramulla,Rabi,Mountain,21.6,371,50,Mountain Soil,6.5
Jammu and Kashmir,Baramulla,Zaid,Mountain,31.6,247,45,Mountain Soil,6.5
Jammu and Kashmir,Budgam,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.5
Jammu and Kashmir,Budgam,Rabi,Mountain,21.6,371,50,Mountain Soil,6.5
Jammu and Kashmir,Budgam,Zaid,Mountain,31.6,247,45,Mountain Soil,6.5
Jammu and Kashmir,Doda,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.5
Jammu and Kashmir,Doda,Rabi,Mountain,21.6,371,50,Mountain Soil,6.5
Jammu and Kashmir,Doda,Zaid,Mountain,31.6,247,45,Mountain Soil,6.5
Jammu and Kashmir,Ganderbal,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.9
Jammu and Kashmir,Ganderbal,Rabi,Mountain,21.6,371,50,Mountain Soil,5.9
Jammu and Kashmir,Ganderbal,Zaid,Mountain,31.6,247,45,Mountain Soil,5.9
Jammu and Kashmir,Jammu,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.0
Jammu and Kashmir,Jammu,Rabi,Mountain,21.6,371,50,Mountain Soil,6.0
Jammu and Kashmir,Jammu,Zaid,Mountain,31.6,247,45,Mountain Soil,6.0
Jammu and Kashmir,Kathua,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.7
Jammu and Kashmir,Kathua,Rabi,Mountain,21.6,371,50,Mountain Soil,6.7
Jammu and Kashmir,Kathua,Zaid,Mountain,31.6,247,45,Mountain Soil,6.7
Jammu and Kashmir,Kishtwar,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.7
Jammu and Kashmir,Kishtwar,Rabi,Mountain,21.6,371,50,Mountain Soil,6.7
Jammu and Kashmir,Kishtwar,Zaid,Mountain,31.6,247,45,Mountain Soil,6.7
Jammu and Kashmir,Kulgam,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.7
Jammu and Kashmir,Kulgam,Rabi,Mountain,21.6,371,50,Mountain Soil,5.7
Jammu and Kashmir,Kulgam,Zaid,Mountain,31.6,247,45,Mountain Soil,5.7
Jammu and Kashmir,Kupwara,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.1
Jammu and Kashmir,Kupwara,Rabi,Mountain,21.6,371,50,Mountain Soil,6.1
Jammu and Kashmir,Kupwara,Zaid,Mountain,31.6,247,45,Mountain Soil,6.1
Jammu and Kashmir,Poonch,Kharif,Mountain,24.6,1484,65,Mountain Soil,7.0
Jammu and Kashmir,Poonch,Rabi,Mountain,21.6,371,50,Mountain Soil,7.0
Jammu and Kashmir,Poonch,Zaid,Mountain,31.6,247,45,Mountain Soil,7.0
Jammu and Kashmir,Pulwama,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.4
Jammu and Kashmir,Pulwama,Rabi,Mountain,21.6,371,50,Mountain Soil,6.4
Jammu and Kashmir,Pulwama,Zaid,Mountain,31.6,247,45,Mountain Soil,6.4
Jammu and Kashmir,Rajouri,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.5
Jammu and Kashmir,Rajouri,Rabi,Mountain,21.6,371,50,Mountain Soil,6.5
Jammu and Kashmir,Rajouri,Zaid,Mountain,31.6,247,45,Mountain Soil,6.5
Jammu and Kashmir,Ramban,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.0
Jammu and Kashmir,Ramban,Rabi,Mountain,21.6,371,50,Mountain Soil,6.0
Jammu and Kashmir,Ramban,Zaid,Mountain,31.6,247,45,Mountain Soil,6.0
Jammu and Kashmir,Reasi,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.6
Jammu and Kashmir,Reasi,Rabi,Mountain,21.6,371,50,Mountain Soil,6.6
Jammu and Kashmir,Reasi,Zaid,Mountain,31.6,247,45,Mountain Soil,6.6
Jammu and Kashmir,Samba,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.4
Jammu and Kashmir,Samba,Rabi,Mountain,21.6,371,50,Mountain Soil,6.4
Jammu and Kashmir,Samba,Zaid,Mountain,31.6,247,45,Mountain Soil,6.4
Jammu and Kashmir,Shopian,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.1
Jammu and Kashmir,Shopian,Rabi,Mountain,21.6,371,50,Mountain Soil,6.1
Jammu and Kashmir,Shopian,Zaid,Mountain,31.6,247,45,Mountain Soil,6.1
Jammu and Kashmir,Srinagar,Kharif,Mountain,24.6,1484,65,Mountain Soil,5.7
Jammu and Kashmir,Srinagar,Rabi,Mountain,21.6,371,50,Mountain Soil,5.7
Jammu and Kashmir,Srinagar,Zaid,Mountain,31.6,247,45,Mountain Soil,5.7
Jammu and Kashmir,Udhampur,Kharif,Mountain,24.6,1484,65,Mountain Soil,6.2
Jammu and Kashmir,Udhampur,Rabi,Mountain,21.6,371,50,Mountain Soil,6.2
Jammu and Kashmir,Udhampur,Zaid,Mountain,31.6,247,45,Mountain Soil,6.2
Ladakh,Kargil,Kharif,Arid,24.6,1484,65,Sandy,8.1
Ladakh,Kargil,Rabi,Arid,21.6,371,50,Sandy,8.1
Ladakh,Kargil,Zaid,Arid,31.6,247,45,Sandy,8.1
Ladakh,Leh,Kharif,Arid,24.6,1484,65,Sandy,8.0
Ladakh,Leh,Rabi,Arid,21.6,371,50,Sandy,8.0
Ladakh,Leh,Zaid,Arid,31.6,247,45,Sandy,8.0
Lakshadweep,Lakshadweep,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.8
Lakshadweep,Lakshadweep,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.8
Lakshadweep,Lakshadweep,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.8
Puducherry,Karaikal,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.6
Puducherry,Karaikal,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.6
Puducherry,Karaikal,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.6
Puducherry,Mahe,Kharif,Semi-arid,24.6,1484,65,Red Sandy,5.6
Puducherry,Mahe,Rabi,Semi-arid,21.6,371,50,Red Sandy,5.6
Puducherry,Mahe,Zaid,Semi-arid,31.6,247,45,Red Sandy,5.6
Puducherry,Puducherry,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.2
Puducherry,Puducherry,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.2
Puducherry,Puducherry,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.2
Puducherry,Yanam,Kharif,Semi-arid,24.6,1484,65,Red Sandy,6.8
Puducherry,Yanam,Rabi,Semi-arid,21.6,371,50,Red Sandy,6.8
Puducherry,Yanam,Zaid,Semi-arid,31.6,247,45,Red Sandy,6.8
